,term,frq_pre,frq_post,diff
2169,verfassungsmässigen,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2170,ursprünglichen,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2005,mässigung,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2174,konstanten,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2176,erweiterung,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2004,reife,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2180,erwachsen,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2365,zersplitterung,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2028,sicherlich,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1901,deutlicher,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2218,bewirkt,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2075,befriedigung,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1655,schweizerisch,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1656,bildete,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1659,multikulturalität,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2234,verjagt,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1661,entsprechenden,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1941,verstand,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2108,hüter,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1937,mehrsprachige,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1934,empfindet,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1932,kleinheit,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1664,wirklichen,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2339,trat,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1677,ausbeutung,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2237,geschäft,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2338,rudolf,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2337,aktion,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1682,wahrlich,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1683,vollzogen,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1689,funktion,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2092,stellenden,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1926,sachfragen,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1922,humanitärer,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2240,ergriffen,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2241,mahnt,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1691,veränderten,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1654,schmerz,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1946,ehrliche,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1653,bezahlt,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1948,gebrauch,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1970,weilen,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2347,absoluten,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1969,festlichen,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1966,vermehrte,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1965,ungleichheiten,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1958,allianz,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2345,dachte,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2223,wahrhaft,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2224,schwäche,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1957,nahezu,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2133,energien,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2342,blatt,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1982,verteilen,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1956,gültigkeit,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2081,element,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1953,beten,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2230,überlieferung,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1950,verkümmern,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2125,nachdenklichen,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2341,schlussstein,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2112,sofern,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1612,gewandelt,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1617,bindungen,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1630,formulierte,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1636,verfallen,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
1642,stiessen,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2227,respektierung,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2110,provokation,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
2308,lebensmitteln,3.3605538192694154e-05,6.538212583443938e-06,-2.7067325609250215e-05
406,reden,0.0001512249218671237,0.00012422603908543483,-2.699888278168887e-05
415,gebracht,0.0001512249218671237,0.00012422603908543483,-2.699888278168887e-05
192,kantonen,0.00026884430554155323,0.0002419138655874257,-2.6930439954127533e-05
520,kantons,0.00011761938367442955,9.153497616821513e-05,-2.6084407506214417e-05
561,entscheide,0.00011761938367442955,9.153497616821513e-05,-2.6084407506214417e-05
536,meistern,0.00011761938367442955,9.153497616821513e-05,-2.6084407506214417e-05
768,jura,8.401384548173539e-05,5.884391325099544e-05,-2.5169932230739946e-05
752,revolution,8.401384548173539e-05,5.884391325099544e-05,-2.5169932230739946e-05
761,gemeinsamer,8.401384548173539e-05,5.884391325099544e-05,-2.5169932230739946e-05
827,richtung,8.401384548173539e-05,5.884391325099544e-05,-2.5169932230739946e-05
729,besondere,8.401384548173539e-05,5.884391325099544e-05,-2.5169932230739946e-05
845,persönliche,8.401384548173539e-05,5.884391325099544e-05,-2.5169932230739946e-05
869,verstanden,8.401384548173539e-05,5.884391325099544e-05,-2.5169932230739946e-05
872,verdienen,8.401384548173539e-05,5.884391325099544e-05,-2.5169932230739946e-05
874,gegründet,8.401384548173539e-05,5.884391325099544e-05,-2.5169932230739946e-05
878,bedrohung,8.401384548173539e-05,5.884391325099544e-05,-2.5169932230739946e-05
742,tatsächlich,8.401384548173539e-05,5.884391325099544e-05,-2.5169932230739946e-05
289,gestalten,0.00020163322915616494,0.00017653173975298633,-2.5101489403178603e-05
265,verstehen,0.00020163322915616494,0.00017653173975298633,-2.5101489403178603e-05
1231,erneuert,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1288,konstruktiven,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1482,spät,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1472,gefährliche,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1292,begleiten,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1233,dient,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1470,gewähren,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1373,luft,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1458,anlässlich,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1457,ansprüche,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1450,lebensstandard,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1449,blut,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1352,brüdern,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1467,täglichen,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1235,zusammenhält,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1219,gesamten,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1509,auftreten,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1541,drohungen,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1548,erhält,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1272,umgeben,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1515,zerstören,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1572,schulden,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1581,verfolgt,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1276,moderner,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1590,verteidigt,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1591,rohstoffen,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1250,sodann,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1592,erwarten,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1349,auftrag,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1600,härter,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1602,euer,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1604,entgegen,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1437,passt,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1280,umwälzungen,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1447,glückwünsche,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1409,interessiert,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1392,sieg,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1396,vollbeschäftigung,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1397,neid,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1381,aufnahme,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1206,präsenz,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1328,aktualität,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1402,gefährlichen,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1177,gelang,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1317,gleichheit,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1417,bürgers,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1385,freier,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1309,überleben,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1380,verkörpert,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1307,ausdauer,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1308,erreichte,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1201,kontinents,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
1371,berührt,5.0408307289041234e-05,2.6152850333775754e-05,-2.425545695526548e-05
358,treffen,0.00016802769096347078,0.00014384067683576664,-2.4187014127704138e-05
359,angst,0.00016802769096347078,0.00014384067683576664,-2.4187014127704138e-05
484,vieles,0.00013442215277077661,0.00011114961391854694,-2.3272538852229672e-05
616,einzige,0.00010081661457808247,7.845855100132726e-05,-2.2358063576755207e-05
619,alpen,0.00010081661457808247,7.845855100132726e-05,-2.2358063576755207e-05
656,besonderen,0.00010081661457808247,7.845855100132726e-05,-2.2358063576755207e-05
675,stimmen,0.00010081661457808247,7.845855100132726e-05,-2.2358063576755207e-05
710,gewissen,0.00010081661457808247,7.845855100132726e-05,-2.2358063576755207e-05
932,bundespräsidenten,6.721107638538831e-05,4.5767488084107565e-05,-2.1443588301280742e-05
1075,damaligen,6.721107638538831e-05,4.5767488084107565e-05,-2.1443588301280742e-05
1140,gebiete,6.721107638538831e-05,4.5767488084107565e-05,-2.1443588301280742e-05
1090,rücksicht,6.721107638538831e-05,4.5767488084107565e-05,-2.1443588301280742e-05
1116,wesentlich,6.721107638538831e-05,4.5767488084107565e-05,-2.1443588301280742e-05
1142,andererseits,6.721107638538831e-05,4.5767488084107565e-05,-2.1443588301280742e-05
942,versteht,6.721107638538831e-05,4.5767488084107565e-05,-2.1443588301280742e-05
1175,mission,6.721107638538831e-05,4.5767488084107565e-05,-2.1443588301280742e-05
1031,aussenpolitik,6.721107638538831e-05,4.5767488084107565e-05,-2.1443588301280742e-05
1125,gesunden,6.721107638538831e-05,4.5767488084107565e-05,-2.1443588301280742e-05
1000,nahe,6.721107638538831e-05,4.5767488084107565e-05,-2.1443588301280742e-05
1128,vorbereitet,6.721107638538831e-05,4.5767488084107565e-05,-2.1443588301280742e-05
1130,festhalten,6.721107638538831e-05,4.5767488084107565e-05,-2.1443588301280742e-05
2068,bereichern,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2151,weltkriege,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1852,überlegen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2146,aufgewachsen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2127,richtungen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2167,lebendigen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2129,eintreten,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2172,erfordernissen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2113,humaner,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2131,geschlagen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2166,urschweiz,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2150,bodenschätze,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2158,notfalls,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2090,zusammenschluss,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2089,sprachlich,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2087,intensiv,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2086,hinweisen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2085,vereinbarung,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2078,konzentrieren,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2142,föderalistisch,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2096,augenblicke,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2154,uralten,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2023,vorstellungskraft,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2062,schöpfung,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1911,werdenden,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1765,jungfrau,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1757,beseitigen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1919,geformt,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1920,verflechtungen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1921,schenken,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1907,neuerungen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1925,sehnsucht,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1746,aufbringen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1929,wirtschaftslage,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1931,weltwirtschaft,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1935,solothurn,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1733,verschliessen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1717,vorzubereiten,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1927,kenntnis,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1777,humanität,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1902,widerspiegelt,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1900,rote,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1848,wählen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1842,zielsetzungen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1872,wertvolle,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1827,staatengemeinschaft,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1824,gedeihen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1819,anderseits,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1817,abschliessend,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1814,falsche,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1810,feierlich,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1809,tue,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1805,einschlagen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1800,verwalten,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1795,vitalen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1893,persönlicher,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1783,untereinander,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1711,neutraler,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2067,marktes,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1706,worauf,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1702,nenne,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1996,bitte,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1998,feuers,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1629,ausserordentliche,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2000,glücklicherweise,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1625,erweitert,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1624,fester,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1644,inzwischen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2009,sonntag,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2030,nirgends,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2034,besorgt,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2038,anzeichen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2040,nachlassen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2048,liebt,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2056,stimmbeteiligung,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2029,regierenden,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1645,ständen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1646,vertretern,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1650,gleichstellung,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1701,staatsidee,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1693,stolzes,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1684,schufen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1968,zusammengekommen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1679,ausgewogenheit,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1971,auszurichten,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1973,gemeinschaften,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1672,sprachgruppen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1671,nebeneinander,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1669,durchlaufen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1668,wegweisend,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1665,weltkriegs,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1976,drängt,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1663,vertreterinnen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1662,bestimmungen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
1954,nidwalden,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2173,misstraut,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2037,änderungen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2212,gebietet,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2232,menge,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2217,erweitern,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2328,geliebten,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2319,tales,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2288,verleihen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2260,ältesten,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2201,unablässig,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2299,hirten,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2236,laute,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2357,richtet,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2254,feld,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2270,schlachtfeldern,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2192,schöpfen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2290,grundlegende,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2346,auswärtige,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2274,brüderlichkeit,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2229,grad,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2204,verdienst,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2318,ausdrücklich,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2231,begriffen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2243,kreis,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2305,lieb,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2216,zwecken,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2325,disziplin,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2331,feierte,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2177,durchgesetzt,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2253,wald,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2277,misstrauen,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2282,wider,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2184,verfolgung,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2314,bittere,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2183,widerstandskraft,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2246,schlag,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
2297,auslandschweizer,3.3605538192694154e-05,1.3076425166887877e-05,-2.0529113025806277e-05
392,hohen,0.0001512249218671237,0.00013076425166887875,-2.046067019824494e-05
382,familien,0.0001512249218671237,0.00013076425166887875,-2.046067019824494e-05
538,arbeitslosigkeit,0.00011761938367442955,9.807318875165907e-05,-1.9546194922770476e-05
563,verbessern,0.00011761938367442955,9.807318875165907e-05,-1.9546194922770476e-05
554,schritt,0.00011761938367442955,9.807318875165907e-05,-1.9546194922770476e-05
539,kleinstaat,0.00011761938367442955,9.807318875165907e-05,-1.9546194922770476e-05
568,pflichten,0.00011761938367442955,9.807318875165907e-05,-1.9546194922770476e-05
589,erfahrung,0.00011761938367442955,9.807318875165907e-05,-1.9546194922770476e-05
125,weiss,0.00035285815102328866,0.00033344884175564085,-1.9409309267647804e-05
758,schwachen,8.401384548173539e-05,6.538212583443938e-05,-1.863171964729601e-05
885,aufmerksamkeit,8.401384548173539e-05,6.538212583443938e-05,-1.863171964729601e-05
870,verwirklichen,8.401384548173539e-05,6.538212583443938e-05,-1.863171964729601e-05
879,geduld,8.401384548173539e-05,6.538212583443938e-05,-1.863171964729601e-05
904,streben,8.401384548173539e-05,6.538212583443938e-05,-1.863171964729601e-05
916,dörfern,8.401384548173539e-05,6.538212583443938e-05,-1.863171964729601e-05
746,gespräch,8.401384548173539e-05,6.538212583443938e-05,-1.863171964729601e-05
899,erneut,8.401384548173539e-05,6.538212583443938e-05,-1.863171964729601e-05
834,politischer,8.401384548173539e-05,6.538212583443938e-05,-1.863171964729601e-05
903,nennen,8.401384548173539e-05,6.538212583443938e-05,-1.863171964729601e-05
813,einerseits,8.401384548173539e-05,6.538212583443938e-05,-1.863171964729601e-05
